@Relation EEGDataTraining_74

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE Feature55 NUMERIC
@ATTRIBUTE Feature56 NUMERIC
@ATTRIBUTE Feature57 NUMERIC
@ATTRIBUTE Feature58 NUMERIC
@ATTRIBUTE Feature59 NUMERIC
@ATTRIBUTE Feature60 NUMERIC
@ATTRIBUTE Feature61 NUMERIC
@ATTRIBUTE Feature62 NUMERIC
@ATTRIBUTE Feature63 NUMERIC
@ATTRIBUTE Feature64 NUMERIC
@ATTRIBUTE Feature65 NUMERIC
@ATTRIBUTE Feature66 NUMERIC
@ATTRIBUTE Feature67 NUMERIC
@ATTRIBUTE Feature68 NUMERIC
@ATTRIBUTE Feature69 NUMERIC
@ATTRIBUTE Feature70 NUMERIC
@ATTRIBUTE Feature71 NUMERIC
@ATTRIBUTE Feature72 NUMERIC
@ATTRIBUTE Feature73 NUMERIC
@ATTRIBUTE Feature74 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4276.41,4013.33,4262.56,4096.92,4341.54,4617.44,4101.03,4614.36,4199.49,4224.1,4207.69,4287.69,4612.82,4341.54,4068.75,4085.73,4126.42,4112.55,4134.0,3953.08,4022.57,4058.73,4084.02,4116.03,3981.69,3967.59,4109.73,4039.39,3998.81,4026.93,3996.41,3966.25,4077.97,4136.32,4141.49,4039.6,4184.58,4175.87,3965.74,4023.05,4187.16,4091.62,4113.78,4174.71,4034.94,4121.1,3951.7,4082.93,4088.56,4002.31,4198.4,3995.37,3971.43,4067.98,4178.63,3976.24,4074.53,3971.39,4048.66,4138.52,4028.5,3974.02,4108.97,4108.99,3979.94,4085.11,3980.44,4193.54,4041.48,4182.52,4150.14,4098.16,4082.56,4160.48,1
4290.77,4029.23,4248.21,4132.31,4346.67,4618.97,4085.64,4573.85,4176.92,4211.28,4192.82,4269.23,4585.64,4341.03,4037.21,4094.49,4018.67,4051.45,4170.11,3955.64,4108.95,4007.77,4140.68,3972.82,4089.35,4179.02,4034.06,4077.71,4033.09,3973.73,4003.87,4125.56,4012.12,4135.45,4072.29,4152.3,4075.4,3968.82,3993.42,4153.98,3968.06,4091.77,4004.94,4178.25,4082.56,4101.25,4111.69,3953.14,4010.84,4049.69,4064.97,4117.64,4056.94,4074.97,4183.85,4168.47,4158.65,3984.79,4120.95,3986.86,4154.85,3955.04,4051.77,3956.99,4086.04,4064.7,4085.85,4051.31,3988.51,4017.75,3952.57,4030.81,3964.18,4120.31,0
4342.05,4074.36,4284.1,4152.82,4349.23,4627.18,4112.82,4611.28,4214.87,4233.33,4197.44,4290.77,4587.18,4385.13,4120.33,3964.11,3997.03,4000.68,4010.95,4056.19,3958.85,4087.62,4100.23,4033.64,4167.96,4077.47,4171.28,4049.86,4049.53,4084.5,4066.05,4131.73,3998.17,4055.78,4194.68,4193.13,4138.12,4001.29,4124.64,3988.82,4072.9,3996.87,4087.14,4027.78,3992.01,4008.47,4071.81,4082.27,4135.65,3977.64,4154.13,4029.81,4190.09,4125.09,4099.47,3998.01,4174.88,4096.61,4035.74,4019.91,4069.08,4118.08,4034.26,4158.96,3977.57,4060.42,3978.22,3966.8,4042.29,4008.46,4039.08,4049.89,4146.37,4109.04,1
4302.05,3986.15,4268.72,4135.9,4335.9,4617.95,4084.1,4600.51,4203.08,4224.1,4196.92,4286.15,4609.23,4362.56,4017.19,4098.12,4186.87,4023.97,4191.84,4162.56,4136.86,4183.8,4000.55,4088.06,4031.04,3967.29,4112.48,4148.08,4012.21,4183.8,4105.25,4147.65,4029.55,4044.15,4130.06,3956.64,4134.48,4118.74,3962.4,4013.91,4187.8,3966.91,4168.49,4119.47,4029.45,4045.36,4136.42,4152.69,3970.92,4069.87,4145.33,3974.41,4168.9,4141.06,4091.21,4071.67,4056.47,4180.72,4003.82,4155.4,4105.8,3956.65,4086.02,4155.59,4081.4,3964.17,4001.33,4057.39,4168.01,4171.35,4070.75,4064.81,4065.6,3990.13,0
4265.64,3989.74,4242.56,4121.03,4323.08,4615.38,4041.03,4599.49,4196.41,4219.49,4192.31,4262.56,4610.77,4327.18,3982.19,4181.66,4173.62,4156.93,3991.68,3950.43,4162.78,4163.32,4020.34,3963.18,4068.39,4018.52,4173.03,4008.68,4148.94,3974.56,4111.59,4122.85,4077.13,4110.45,4165.79,4097.2,4036.55,4108.46,4009.25,4020.07,4181.05,4197.64,4192.22,4054.98,4017.25,4063.94,3966.32,4057.35,4105.79,4048.19,4113.23,4017.42,4170.45,4127.41,4051.52,4067.72,4053.3,4092.34,3955.67,4108.28,4032.24,4163.06,4176.89,4099.65,4190.93,4037.62,4094.32,3963.68,4064.58,4085.41,4107.23,3982.85,4064.21,4147.49,1
4281.54,3964.62,4230.77,4101.54,4320.51,4594.87,4063.08,4598.46,4193.85,4227.18,4190.26,4281.54,4617.44,4364.1,4110.16,3978.36,4165.63,4186.18,4018.84,4159.83,4025.54,4075.74,3975.25,3968.78,4016.53,4171.8,4120.94,4058.21,4107.13,4016.68,4022.48,4134.45,3975.15,4055.48,4093.74,4186.64,4153.8,4021.26,4059.95,4021.81,3962.47,4053.98,4100.74,4163.45,4060.32,4102.44,4035.28,3980.3,4012.64,3998.26,4152.02,3959.34,3976.01,4076.26,4063.92,4154.28,4017.58,4113.23,4170.11,3996.53,4068.36,4152.03,4086.82,4178.0,4096.65,4022.44,4089.1,4022.97,4022.85,4061.92,3968.12,4040.37,4064.91,3983.05,1
4312.31,4003.59,4259.49,4117.44,4342.56,4570.77,4085.13,4591.79,4178.97,4215.9,4195.9,4284.62,4594.87,4357.44,4079.05,4189.7,4187.44,4091.35,4023.82,3994.83,4116.08,3977.0,4123.81,4003.29,4009.75,4194.47,4102.39,4138.13,4003.72,4072.47,4185.79,4002.29,4082.38,3988.52,4126.15,4065.03,4107.79,4034.35,3961.54,4161.72,4185.56,4132.74,4026.46,4168.46,4112.38,4184.63,4197.18,4199.77,4019.54,4005.98,4100.79,4124.92,4039.41,4181.36,4127.3,4151.75,4175.17,3951.68,4068.99,3977.23,4105.38,4197.7,4026.45,4096.39,4045.77,3989.54,4000.49,4068.5,3969.48,4146.54,4196.67,4024.31,3995.94,4020.36,0
4277.95,3986.67,4257.95,4105.64,4325.64,4614.87,4056.41,4615.38,4197.95,4211.79,4190.77,4274.87,4604.62,4350.26,4019.55,4078.84,4191.57,4052.91,4016.51,4070.07,4076.57,4147.66,4086.98,4127.28,4082.94,4107.63,4036.75,3964.34,4176.09,4015.96,4008.77,4003.59,4190.05,4074.72,3963.3,4095.3,4149.47,3997.06,4033.04,4068.87,4035.0,3999.0,4057.69,4136.13,4051.04,4054.88,4024.44,4014.18,4052.92,4121.96,4089.6,4129.84,3979.56,4180.52,4098.86,4005.06,4154.96,3982.39,4105.39,4015.28,4133.88,3963.96,4170.16,4074.59,4140.89,3986.12,4188.73,4098.31,3953.35,4056.31,4104.96,3956.85,4014.54,3954.26,0
4305.13,3982.56,4273.33,4107.18,4320,4618.46,4069.74,4622.56,4205.13,4244.1,4208.72,4296.41,4601.54,4370.26,3950.05,4149.49,4040.8,4000.82,4078.21,4037.1,4141.74,3970.3,4142.26,4088.53,4034.99,4139.28,3953.31,4129.13,4047.28,4000.37,4172.76,4023.71,3969.77,4051.95,3986.59,4039.14,4009.26,4182.25,4046.44,4018.0,4156.45,4180.18,4019.66,4175.09,4183.3,4082.35,3953.73,3959.94,4065.69,4155.28,4041.38,4051.86,4166.55,4175.42,4064.41,4058.94,3953.63,4006.87,4115.32,4001.42,4162.94,4078.32,4105.05,4116.76,3953.48,3981.19,4049.48,4013.34,4086.64,4005.32,4146.3,4053.64,4141.33,4076.29,0
4288.21,4028.72,4276.92,4138.46,4344.1,4632.31,4086.67,4616.41,4193.33,4202.05,4172.82,4271.28,4539.49,4333.85,4137.4,4048.67,3961.85,4153.09,4063.2,4190.14,3993.54,4155.57,4047.32,4127.09,4122.1,4045.1,4078.25,4087.89,4199.15,4062.89,4009.61,4120.03,3966.2,4068.77,4027.83,4062.89,4102.31,4088.64,3965.46,4073.13,3963.32,4062.62,4196.95,4060.58,3955.74,3984.65,3980.14,4063.92,4117.77,4017.89,4013.17,3968.46,4198.02,3981.37,3980.66,4077.73,4012.22,4077.18,3959.06,4032.13,4121.09,3981.9,4084.47,4174.06,4001.14,4034.47,4087.22,4080.88,4036.16,4067.22,4083.07,4085.38,4004.51,4038.21,1
4289.74,4004.62,4261.54,4107.18,4334.87,4613.85,4057.44,4612.82,4204.1,4232.31,4207.69,4281.03,4611.28,4357.95,4045.65,4097.66,4172.69,4162.73,4085.54,4047.25,4060.67,4106.55,4137.32,4171.21,3955.26,4123.94,4123.68,4082.77,4042.79,4068.77,3988.42,4068.4,4196.15,4164.61,4081.25,4001.57,4105.6,4147.75,4180.4,4001.55,4185.68,4051.73,4016.81,4065.42,4055.98,4189.62,4086.14,3974.45,4068.29,4189.41,4014.11,4148.22,4125.59,4054.88,4160.42,4002.85,4113.38,4152.13,4194.42,4067.56,4073.22,4075.88,4176.56,4065.97,4152.46,4042.22,4194.56,4179.18,4092.34,4136.13,4122.94,4043.62,4193.34,3990.95,0
4335.38,3990.26,4278.97,4143.59,4331.28,4605.64,4069.74,4607.18,4203.59,4240.51,4192.82,4296.41,4640.51,4413.33,3972.69,4182.85,4073.63,4163.59,3974.26,3956.71,4009.45,4131.69,4111.28,4052.03,3995.58,4125.23,4034.1,4073.08,4036.98,4062.5,3969.89,4035.89,4191.43,4104.36,4053.48,4055.88,3974.74,3955.53,4032.72,4047.4,4085.21,4059.46,3974.48,4128.74,4107.69,4000.42,4128.01,4106.69,4125.93,4129.05,4065.76,4104.92,4194.55,4136.02,4199.56,4004.59,4047.04,4132.61,4104.15,4166.36,3980.67,4124.51,3985.75,4130.81,4050.67,4072.03,4046.53,4063.63,4084.56,3975.02,4124.06,4075.5,4110.05,4137.46,1
4283.08,4021.54,4250.77,4115.38,4335.9,4616.41,4048.72,4612.31,4197.95,4224.1,4186.15,4254.36,4603.59,4334.87,4021.15,4017.8,3989.21,4055.17,3989.41,3996.4,3980.79,4006.53,4148.21,4124.09,4027.13,4051.15,4006.08,4079.64,4134.28,4095.1,4018.45,3967.84,3961.0,4064.93,3993.0,4044.97,3983.8,4060.28,4140.35,3961.31,3951.36,4191.79,4067.58,4055.12,4173.51,4118.78,4044.67,4000.31,4100.86,4027.35,4147.33,3982.79,4011.17,4114.8,4070.54,4055.28,4179.43,3968.06,4136.52,4069.49,4075.27,3978.38,4175.6,4194.84,4053.2,3952.21,4020.09,4023.47,4010.58,3953.4,4160.59,4065.17,3979.5,4069.82,1
4358.46,3977.95,4278.46,4114.87,4328.72,4617.44,4094.36,4623.59,4209.74,4234.36,4247.69,4320,4671.79,4424.62,4034.72,4067.16,4138.72,4067.8,4064.03,4010.24,4074.28,4070.78,4043.4,3969.26,4054.28,3964.7,3978.48,4175.61,3981.46,4053.69,4186.78,4001.77,4134.29,4168.5,3992.48,4135.44,4046.86,3993.75,4101.21,4196.54,4114.04,4185.68,4097.34,4143.39,3967.82,3951.29,4127.66,4052.78,4144.02,4073.2,4093.65,4035.31,4047.0,4146.31,3954.95,4180.57,4129.35,4114.06,4147.26,4195.91,4083.05,4101.51,4082.48,3974.45,4052.11,4152.73,4119.17,4120.08,4143.28,4023.95,4168.98,4006.81,3967.76,3964.12,1
4274.36,4004.1,4236.92,4085.64,4343.59,4627.18,4118.97,4632.82,4224.1,4237.44,4195.38,4274.36,4620.51,4335.9,4149.23,3978.01,4146.96,4038.21,4075.83,3968.58,3988.24,4069.45,4122.92,4155.8,4139.14,4143.91,4147.94,4010.84,4165.77,4169.75,4097.12,4024.36,3999.12,4052.45,4116.34,4158.95,4191.87,4182.27,3998.12,4120.98,4092.26,4186.46,3951.84,4132.0,4086.97,4018.17,4044.93,4170.77,4027.09,3960.09,4080.62,4039.84,4133.61,4041.83,4016.06,4086.91,4036.32,3997.73,4038.91,3979.05,4079.8,4047.41,4002.0,4196.14,3995.91,3980.49,4075.64,4138.17,4048.23,4022.78,4185.7,4159.04,3954.53,4107.69,1
4283.08,3999.49,4261.03,4117.95,4330.77,4618.97,4062.56,4622.56,4198.97,4229.74,4202.05,4280,4610.26,4353.33,4026.04,4057.26,3985.97,3974.25,4064.2,4045.76,4111.42,4119.72,4139.66,4027.0,4125.37,4110.85,3967.63,4188.4,4007.8,4147.06,4159.09,4159.26,4079.43,4132.59,4062.45,4013.08,4083.81,4154.71,4010.75,3969.16,4065.21,3951.38,4017.29,4069.69,4069.36,4024.53,4140.06,3972.2,4174.06,4044.97,4045.13,3961.83,4017.37,3992.63,3963.82,3985.46,4135.94,4149.43,4109.34,4190.36,4074.31,4155.3,4078.8,4056.96,4086.61,4117.46,4122.85,4121.13,4163.84,4163.5,3969.81,4141.22,3969.14,4110.32,0
4288.21,3996.92,4249.74,4120,4328.72,4597.44,4077.95,4607.18,4191.79,4226.15,4204.1,4283.59,4606.15,4349.23,4081.92,4047.79,4165.22,4104.66,4125.47,3966.91,4177.15,4023.14,4121.09,4162.48,3976.04,4162.77,3972.57,4124.44,4009.99,4040.53,4043.58,4079.48,3989.14,4078.09,4051.33,4180.41,4002.2,4025.91,4107.9,4079.98,4186.14,4051.93,4103.84,3964.14,4186.7,4065.26,4105.89,3965.2,4071.05,4108.64,4171.42,3998.35,4091.33,3986.69,4030.73,4016.15,4009.61,4079.06,4060.92,4097.62,4170.73,4139.54,4060.45,4180.13,4092.23,3985.05,3989.79,4192.69,4086.99,4177.5,4135.47,4142.38,4062.59,3953.82,0
4284.62,3991.28,4266.15,4124.62,4320,4615.9,4045.13,4614.36,4195.38,4212.31,4184.1,4278.97,4599.49,4334.36,4157.11,4056.43,4134.9,4009.55,4123.57,4045.0,4071.09,4025.44,4002.97,4034.31,4198.3,4124.69,4156.38,4003.6,4157.32,4079.51,4115.75,3996.47,4193.84,4197.34,4171.18,4097.61,3999.29,4066.3,4053.1,4112.07,4164.36,3996.35,4094.37,4168.48,4135.57,4064.58,4172.15,4063.15,4039.3,3951.16,3980.02,4157.53,4074.37,3963.95,4093.93,4148.63,4061.66,3985.59,4133.1,3983.41,4132.13,4085.97,3951.44,4189.02,3959.67,4102.09,3982.66,4121.93,3962.82,3989.36,4081.12,4133.27,3999.12,4072.6,1
4305.13,4004.1,4278.97,4137.44,4340,4602.56,4087.69,4635.9,4220,4235.38,4218.46,4291.79,4630.77,4377.95,4073.01,4179.32,3970.69,4128.11,4047.65,3993.34,4077.41,4050.11,4179.91,4036.87,3953.5,4143.66,4085.32,4050.38,4039.51,4198.12,3952.16,4086.39,4187.24,3950.01,4093.85,4066.16,4049.32,4140.77,3963.29,4075.29,4153.59,4026.99,4024.83,4119.36,4021.23,4154.97,4171.65,4025.11,4182.08,4185.67,4162.09,4088.73,4156.84,4051.65,4091.48,4126.6,3968.35,4106.12,4064.25,4005.94,4100.34,4151.71,4031.75,4075.74,3986.26,4086.39,4129.12,3965.4,4038.41,4081.43,3977.12,4069.2,4098.92,4039.8,0
4287.18,4010.26,4256.41,4114.87,4328.72,4617.44,4076.92,4597.44,4188.72,4227.18,4177.44,4271.79,4591.28,4347.18,4096.79,4027.96,3962.74,4182.85,4006.46,3995.13,4071.24,4185.72,4057.52,3993.9,4132.95,4120.6,4044.76,4030.09,3963.5,4141.04,4083.09,4122.78,4190.27,3952.06,4184.43,4172.42,4169.12,4010.86,4157.81,4142.7,4051.34,3971.68,3954.42,4030.99,4195.8,4130.64,4175.15,3971.67,4078.37,4120.34,4097.27,4168.52,3952.99,4073.99,4169.79,4090.9,4082.49,4064.19,4151.67,4023.93,4156.75,3962.72,4007.16,4002.2,4080.54,4099.03,4110.37,3988.97,4181.09,4082.44,3984.84,4188.43,4166.19,3983.95,0
4272.82,3988.21,4244.1,4103.08,4327.69,4618.97,4058.46,4626.15,4202.56,4231.79,4205.13,4267.69,4606.67,4341.54,4012.11,4173.45,4098.6,3962.6,4179.16,4084.14,4121.99,4038.8,3963.3,4176.35,3982.69,4007.95,4017.24,3957.27,4091.26,4196.78,4123.33,4193.99,4190.9,4025.04,4083.19,4068.68,4164.15,4152.66,4103.17,4081.34,4093.03,4152.49,4184.16,4082.63,4034.25,4137.22,3952.06,4057.41,4026.47,3966.01,4017.16,4019.79,4020.12,3978.3,4090.7,4073.6,4049.3,3965.41,4107.7,4177.84,4060.37,4147.11,3988.88,4191.29,4196.14,4199.3,3974.3,4045.0,4117.07,4066.95,4073.86,4159.55,4105.76,4156.22,0
4281.03,3991.79,4263.08,4094.36,4334.87,4617.44,4085.64,4622.05,4199.49,4223.08,4204.62,4280,4589.74,4352.31,3983.37,4132.37,4099.48,4047.76,4034.56,4186.02,4195.9,4006.87,4198.0,4171.18,4075.29,4165.66,3969.49,4016.6,4107.17,4003.99,4045.36,3976.07,4103.79,3979.09,3987.23,4170.78,4018.0,3972.24,4061.6,4047.49,4009.77,3966.78,4116.62,3973.89,4077.74,4192.0,4176.37,4025.43,4025.73,4133.89,4142.33,3991.15,4120.56,3973.39,4021.35,4153.84,4100.84,4033.65,4064.33,4079.79,4065.92,4087.76,4073.54,4174.51,4034.5,4091.36,4196.56,4064.73,3980.15,4119.14,4066.03,3961.51,4079.59,4041.84,0
4330.26,4047.69,4265.64,4112.82,4349.74,4625.13,4106.15,4626.67,4224.62,4244.62,4232.31,4299.49,4635.38,4394.87,3975.65,4073.25,4114.63,4128.21,4078.9,4084.8,4074.04,4108.28,4070.59,4021.52,3987.89,4184.34,4132.08,3980.71,4090.11,4073.03,4159.09,3970.68,3967.45,4084.11,4139.53,4089.87,3968.71,3969.33,4007.14,3976.62,4091.21,4026.26,4108.59,4050.96,4184.82,4087.31,4193.25,4026.4,3962.15,4160.43,4168.3,4169.08,4021.49,4016.68,4192.73,4100.51,4094.59,4085.29,4011.81,3984.51,4122.07,4050.99,4035.45,4015.36,4145.39,3960.52,3953.77,4124.97,3960.4,4006.44,4062.15,4193.59,4019.25,4151.69,1
4289.23,4004.62,4255.38,4092.82,4342.56,4633.33,4088.21,4633.33,4220,4249.74,4210.77,4275.9,4606.15,4350.26,4153.53,4013.71,4097.99,4172.95,4108.46,4151.69,3992.17,4154.45,4018.3,4135.81,4018.2,4128.37,4097.99,4101.34,3981.5,4192.65,4192.84,4159.73,3966.11,4110.14,4059.32,4137.01,4157.81,4112.55,4092.9,3968.26,4178.69,3958.45,4124.93,4073.87,4023.95,4132.99,3984.22,4020.8,4181.93,4198.47,4132.8,4165.6,4156.43,4149.67,3955.89,3979.38,3971.76,4071.0,4101.03,4173.71,4182.45,4077.42,3983.64,3954.04,4039.5,4065.37,4149.83,4003.78,3954.5,4020.89,4108.63,4018.41,3963.89,3972.18,0
4289.74,3947.18,4249.23,4094.36,4328.72,4608.21,4100.51,4638.97,4224.1,4252.82,4247.18,4309.23,4663.59,4374.36,3981.69,4037.9,4199.79,3951.29,4195.34,4128.31,4171.95,4018.75,4001.64,3980.53,4035.91,3958.84,4002.58,3997.99,3983.06,4094.63,4156.16,4069.81,3953.59,4140.88,4141.26,4041.74,4026.51,4183.4,4114.92,4137.27,4052.44,4015.97,4122.84,4122.64,4154.16,4170.49,4105.15,4146.02,4037.45,4072.61,4164.56,4061.71,4123.32,4019.17,4015.75,4151.08,3991.07,4181.54,3986.13,4064.43,4097.68,4126.69,4088.81,4151.07,4182.61,4185.83,4035.11,4171.37,3956.01,3965.05,4049.6,4086.14,4086.97,3979.36,1
4327.18,4043.08,4281.03,4151.79,4342.05,4609.23,4051.79,4594.87,4181.03,4194.36,4161.03,4275.9,4548.21,4351.79,4016.59,4053.86,4078.78,4002.0,3994.91,4044.41,4093.74,4099.27,4137.65,4199.48,3992.35,4058.98,4092.4,3975.04,4130.93,4067.73,4141.19,3981.55,4102.9,4028.06,4106.76,3991.56,3980.81,3995.8,4007.99,4192.45,4086.62,4144.15,4176.77,4086.68,4039.3,4129.87,4131.58,4121.95,4137.09,4022.21,4105.27,4059.34,4134.26,4137.1,4096.11,4176.34,3988.4,4006.15,4140.97,4076.8,4155.05,3976.76,4136.01,4169.03,3985.04,3990.83,4059.43,4059.66,4149.88,4128.39,3960.25,4172.04,4060.95,4080.46,1
4301.54,3990.77,4270.26,4125.64,4326.67,4625.13,4065.13,4620.51,4205.64,4238.46,4215.9,4283.59,4616.92,4360.51,4038.22,4005.12,4015.39,4108.37,3993.73,4074.83,4147.34,3988.5,4196.3,4040.5,4168.37,4180.12,4067.5,4111.8,3992.3,4056.22,4018.96,4029.29,4083.67,4019.41,4019.88,4146.83,4193.22,4071.79,4054.33,4171.63,4160.43,4083.48,4081.13,3967.94,3977.47,4169.14,3965.66,4040.91,4072.38,3961.19,4014.36,3979.82,3966.35,4028.46,3977.35,4162.8,4055.65,4013.81,4145.24,4067.64,4182.3,4195.2,4068.02,4101.25,4112.0,4037.01,4131.17,4025.28,4036.23,3969.76,4099.42,3971.32,4008.82,4141.84,0
4427.18,4084.62,4312.31,4170.26,4329.23,4596.92,4051.28,4602.56,4186.67,4220,4221.54,4320,4654.36,4477.95,4017.68,4030.06,4012.04,3983.86,3999.25,4121.51,4039.94,3979.5,4149.38,3953.15,3999.15,4069.13,4137.51,4083.96,4097.17,4018.96,4019.59,4068.58,4140.48,4091.31,4153.03,4198.08,4032.34,4003.52,4073.72,4162.51,3991.07,4042.68,4009.46,4193.19,4178.71,4132.64,4102.14,4095.12,4121.01,4166.16,4019.71,4132.01,4103.75,4159.22,3980.48,4184.71,4128.72,3975.38,4107.21,3961.43,4032.12,4088.98,3994.38,4128.61,4016.19,4109.98,4113.03,4097.52,4086.52,4162.51,4154.29,4171.76,4029.49,4124.09,0
4285.64,3991.79,4246.67,4091.28,4335.38,4618.97,4102.05,4627.18,4215.38,4223.08,4181.54,4277.95,4614.87,4344.1,4118.34,4125.09,4090.95,4129.63,4159.43,4165.42,4009.33,3995.87,3962.08,4058.67,4036.07,4159.4,4199.43,3988.49,4096.87,4017.98,4034.66,4114.26,4152.01,4114.57,4070.65,4137.63,3991.95,4131.28,4141.54,4121.15,4063.05,4177.27,4027.19,4008.76,4063.14,4020.62,3958.44,3967.17,3955.14,4115.4,4014.75,3950.27,4037.61,4054.15,4116.85,3974.16,4176.18,4009.87,3964.95,4040.91,4072.65,4121.51,4116.66,4026.39,4034.92,4010.05,4169.07,4003.4,4170.98,4120.57,3955.54,3997.35,3974.1,4031.77,1
4296.92,4005.64,4262.05,4122.56,4328.21,4603.59,4072.82,4587.18,4174.87,4213.33,4145.13,4279.49,4605.13,4355.9,3963.8,4005.15,4113.52,3962.68,4198.36,4056.72,4153.09,4041.0,4023.34,3953.16,4076.65,4084.65,3974.17,3967.93,4158.41,4013.55,4007.54,4081.47,4111.92,3998.2,4157.38,4131.14,3980.9,4102.49,4080.72,4160.78,3993.43,3981.36,4194.3,4186.17,4181.3,4133.51,4040.33,4098.76,3992.51,4029.64,3986.59,4163.7,4145.42,4171.6,4068.13,4076.36,3989.53,4098.16,4139.52,3958.71,4137.64,4140.59,3979.87,3981.11,4042.02,4099.68,4087.77,4083.06,4048.71,4155.83,4133.92,3968.16,4128.52,4029.47,0
4326.67,4045.13,4263.08,4107.69,4344.62,4622.05,4103.59,4619.49,4212.82,4240,4230.77,4295.9,4636.41,4389.74,4000.72,4068.67,4057.19,3975.73,4074.82,4070.36,4051.36,4082.57,4198.71,4198.43,3992.48,3976.42,3954.94,4156.43,4178.2,4050.98,3957.21,4193.01,4179.24,3993.03,4015.4,4006.49,4155.16,4054.96,4191.76,4079.66,3983.7,4120.3,4128.53,4159.71,4190.84,4026.97,4074.1,3967.35,4080.55,4139.53,4079.72,3952.51,4071.34,4096.32,3962.2,4068.87,4169.56,4064.07,4049.16,4002.65,3964.47,4029.92,4187.55,4072.48,4138.04,4161.77,4106.74,4141.9,4158.38,4040.92,4179.92,4154.17,4090.38,4162.4,1
4260.51,3978.97,4235.9,4102.05,4342.56,4605.64,4062.56,4595.38,4186.67,4222.05,4193.33,4266.15,4598.97,4341.03,4004.44,4096.59,4069.15,3995.54,4079.81,4012.02,4013.13,4116.46,3950.67,4181.65,4195.75,4040.31,4015.41,3985.65,3993.22,4003.02,4096.06,4085.94,4125.22,4088.34,4113.5,4172.58,4186.92,4160.25,4046.16,4022.81,4109.9,4167.33,4046.51,3972.74,4091.86,4037.27,4026.2,4164.55,3991.82,4197.81,3950.17,4180.91,3983.46,3964.67,3950.3,4035.62,4054.17,4087.81,4130.76,4064.5,4112.41,4103.84,4055.79,3968.93,4138.9,4102.9,4115.63,4091.3,3965.4,4092.64,4157.6,4131.07,4086.88,4021.65,1
4285.64,4004.62,4264.1,4115.38,4320,4615.9,4071.79,4608.72,4201.03,4224.62,4162.56,4271.79,4584.1,4352.31,4173.38,4032.75,4138.02,3952.58,4089.21,3974.86,3999.12,4170.58,3967.84,4023.27,4033.16,4059.99,4164.23,4118.64,4164.07,3966.73,4148.93,4125.12,4096.91,4006.89,4168.38,4061.33,3959.31,4015.22,3973.11,4094.29,4088.34,4048.43,3953.02,3963.36,4002.36,4036.99,4101.1,4111.75,3991.88,4135.82,4088.2,4017.13,4156.55,4029.37,4165.92,4139.22,4197.58,4192.28,4151.26,3961.28,3957.95,4072.69,4152.54,4148.83,4001.96,4092.42,4147.89,4182.12,4045.89,3951.0,4063.36,4115.56,4028.04,4098.92,0
