@Relation EEGDataTesting_84

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE Feature55 NUMERIC
@ATTRIBUTE Feature56 NUMERIC
@ATTRIBUTE Feature57 NUMERIC
@ATTRIBUTE Feature58 NUMERIC
@ATTRIBUTE Feature59 NUMERIC
@ATTRIBUTE Feature60 NUMERIC
@ATTRIBUTE Feature61 NUMERIC
@ATTRIBUTE Feature62 NUMERIC
@ATTRIBUTE Feature63 NUMERIC
@ATTRIBUTE Feature64 NUMERIC
@ATTRIBUTE Feature65 NUMERIC
@ATTRIBUTE Feature66 NUMERIC
@ATTRIBUTE Feature67 NUMERIC
@ATTRIBUTE Feature68 NUMERIC
@ATTRIBUTE Feature69 NUMERIC
@ATTRIBUTE Feature70 NUMERIC
@ATTRIBUTE Feature71 NUMERIC
@ATTRIBUTE Feature72 NUMERIC
@ATTRIBUTE Feature73 NUMERIC
@ATTRIBUTE Feature74 NUMERIC
@ATTRIBUTE Feature75 NUMERIC
@ATTRIBUTE Feature76 NUMERIC
@ATTRIBUTE Feature77 NUMERIC
@ATTRIBUTE Feature78 NUMERIC
@ATTRIBUTE Feature79 NUMERIC
@ATTRIBUTE Feature80 NUMERIC
@ATTRIBUTE Feature81 NUMERIC
@ATTRIBUTE Feature82 NUMERIC
@ATTRIBUTE Feature83 NUMERIC
@ATTRIBUTE Feature84 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4280,3993.33,4260,4091.28,4342.05,4620.51,4077.95,4615.38,4200,4228.72,4209.23,4271.79,4599.49,4346.67,4023.99,4006.63,4044.78,4196.55,4185.76,3956.52,4152.63,3992.67,4176.67,4029.64,3996.58,4060.61,4023.3,4163.94,3958.1,4127.91,4073.74,3979.45,4035.94,4008.54,4117.22,4128.01,3993.87,3956.42,4022.05,4131.19,3974.33,4028.57,4159.92,4084.06,4075.85,3981.84,4125.84,4095.31,4089.72,4191.94,4070.88,3955.53,4034.14,4081.18,4124.65,3998.8,4124.74,4182.25,4190.59,4150.07,4112.81,4114.69,3957.68,3996.87,4072.36,4029.93,4052.69,4053.72,4150.73,4161.25,3979.79,4022.93,3983.67,4051.66,4016.61,4086.81,3989.69,4134.87,4116.21,3961.85,4141.29,4058.51,4083.12,4083.62,0
4273.33,3984.1,4248.21,4100,4341.03,4628.21,4083.08,4630.77,4201.54,4234.87,4207.69,4271.79,4595.38,4345.13,4055.42,4148.33,3970.85,3959.1,3993.39,4000.05,4021.89,4147.15,3972.42,3971.65,4111.59,4153.24,4046.54,4070.89,4057.8,4082.56,4041.85,3970.94,4191.32,3998.86,4134.12,4178.37,4097.66,3983.03,4189.09,4152.73,3983.36,4168.8,4123.39,4053.21,3958.06,3952.45,4173.51,3954.93,3975.81,4010.57,3954.01,4151.52,4131.45,3964.51,4040.68,4157.34,4182.41,4054.89,4051.69,4061.17,4086.28,4174.25,4097.12,4153.34,4194.91,4012.92,3975.35,4182.92,3969.75,4082.04,4149.19,3978.49,4148.49,4147.73,3989.02,4088.25,4136.47,3972.76,4156.33,4000.89,4165.09,3972.12,4068.18,4100.74,0
4296.41,3964.62,4230.26,4106.15,4328.72,4616.92,4077.95,4614.87,4201.03,4233.33,4182.05,4275.9,4611.79,4370.77,4133.3,4154.7,4157.31,4087.61,4194.93,4010.82,4184.19,4163.82,4005.16,4165.3,4169.68,3994.69,3972.01,4049.15,4156.71,3988.67,4087.86,4037.61,4092.81,4127.16,3983.71,4192.13,4164.88,3996.39,4117.49,4155.58,4170.47,4184.07,4154.28,4024.7,4148.99,4029.22,4158.6,4167.5,4178.07,4024.83,4167.22,4116.58,4086.61,4043.86,3960.63,4084.37,4168.87,4125.24,4016.78,3966.45,4177.11,4045.19,3961.87,3991.46,4112.09,3959.82,4053.08,4085.06,3950.2,4044.63,4028.58,4151.41,4176.99,4080.43,4107.34,4122.42,4020.62,4024.3,3996.41,4053.11,4166.4,4019.05,3964.74,3995.65,1
4293.33,4008.72,4251.28,4126.67,4325.64,4599.49,4061.03,4604.62,4196.92,4215.9,4192.82,4260,4584.62,4350.77,4072.16,4062.43,3975.52,3996.05,4179.94,4047.07,3956.77,4033.19,3995.91,4056.86,3983.68,3981.26,4044.29,3954.1,4032.13,3954.76,3985.14,4096.36,4093.76,4133.12,4162.82,4055.4,4039.45,4123.68,3969.92,3982.11,4140.56,4028.77,4085.0,3955.93,3984.8,3961.09,4149.9,3955.61,4093.07,4131.45,4194.43,4039.2,3958.36,4071.47,3988.56,4106.72,4090.99,4030.23,4139.55,4153.06,4188.86,4105.26,4005.94,4015.24,3951.83,4175.55,4183.9,4151.01,4158.54,4113.69,4100.39,3954.72,3954.61,4100.91,4002.17,4038.48,4051.65,4153.41,3971.16,4136.73,4000.8,4091.0,4106.65,4128.38,1
4320,4042.56,4266.67,4122.56,4346.67,4616.41,4109.23,4619.49,4223.08,4246.67,4225.64,4289.74,4627.18,4369.74,4046.59,4184.0,3985.73,4005.46,4079.19,4065.46,4166.34,4139.8,4157.64,3960.47,3971.05,4034.77,4060.98,3987.08,4152.65,4114.26,4043.78,4092.71,4058.94,4080.44,4058.04,4036.34,3963.85,4058.95,4094.6,4176.7,4154.54,4157.55,3951.16,4047.16,4067.6,4131.05,3959.39,4085.84,3950.89,4087.38,4004.12,4066.95,3971.6,3952.08,4051.32,4127.51,4071.17,3972.55,4168.78,4174.64,4094.87,4163.33,4115.45,4024.48,4115.9,4197.18,4123.6,3953.56,4183.93,4147.69,4164.25,3988.59,4132.21,4182.74,4131.17,4149.82,4137.77,3990.37,4113.32,4082.52,3975.86,4014.85,4195.62,4171.78,1
4328.21,3976.41,4264.62,4097.95,4335.9,4600,4090.77,4626.67,4219.49,4253.85,4252.82,4292.82,4682.56,4431.79,4054.14,4073.91,4151.41,4172.85,3953.63,4095.43,3990.07,3988.56,4100.45,4072.91,4073.24,3973.63,4179.8,4175.48,4050.91,4066.6,3971.95,4163.18,4186.28,4119.0,3965.12,4049.6,3979.81,4114.68,4066.99,4097.21,4047.29,4132.77,4041.92,4044.37,4029.0,4131.15,3979.26,4065.38,4150.29,4064.97,4162.18,4157.31,3969.79,4063.8,3951.3,3973.58,4033.02,3960.85,4081.72,4194.66,4138.89,3988.27,4128.14,4165.49,4139.33,4075.83,4004.13,4006.76,4014.07,3994.77,4049.95,4005.58,4013.35,3970.45,4056.09,4031.53,4018.51,4086.76,4044.78,4190.29,4153.72,4157.82,4096.8,4065.04,1
4278.46,4026.67,4268.21,4126.67,4333.85,4611.28,4042.56,4596.92,4176.92,4220,4190.77,4273.85,4611.79,4341.54,4140.9,4042.1,4070.86,3987.75,4021.96,3973.95,4051.23,3951.75,4042.41,3981.38,4075.51,4010.56,3990.38,4013.62,3993.03,4086.88,3992.36,3958.67,4170.16,4151.08,4135.49,4167.55,3966.56,4173.49,4019.19,4159.32,4112.18,4102.33,4199.3,4083.26,4117.06,3999.07,4152.3,3998.52,4000.93,4151.91,4197.94,4011.31,4160.84,4176.01,4116.03,4171.61,4076.25,3950.25,4100.91,4176.12,4039.98,4161.61,3984.56,4085.42,4102.84,4182.52,3973.59,4034.69,4109.46,4030.66,4106.09,4000.07,4192.23,4159.3,4052.0,4155.91,4018.94,4124.71,3950.87,3952.68,4117.68,4003.37,4192.7,4141.97,1
4277.95,4009.23,4245.13,4092.82,4345.13,4616.41,4102.56,4618.46,4212.82,4233.33,4211.28,4275.9,4605.13,4340.51,4080.83,4133.96,4099.74,4024.4,4022.66,4155.78,3966.32,4058.85,3999.46,4109.24,4099.11,4036.48,4140.86,4135.58,4053.54,3998.56,3982.16,4059.83,4085.04,3966.1,4030.98,4032.01,3957.89,3970.0,4014.53,4164.72,4004.44,4002.12,4015.77,4167.38,4057.89,4024.77,4199.29,4164.61,4110.48,4115.33,4119.17,4050.68,3995.85,4092.82,4070.33,4064.66,4110.11,4075.25,4137.35,4081.47,4137.43,4078.49,3979.08,4029.09,4025.4,4191.73,4019.44,4118.87,4102.45,4099.31,3954.13,4030.72,4150.64,4191.24,4103.68,3952.07,3968.38,4125.05,4070.91,4191.35,3973.74,4097.25,4115.68,4069.92,1
4288.21,4023.59,4263.59,4136.41,4344.1,4636.41,4070.77,4602.05,4192.31,4236.41,4195.38,4275.9,4603.08,4343.59,4195.82,4199.83,4027.62,4082.63,3973.46,3993.37,4110.28,4066.37,4093.85,4148.17,4004.28,4171.59,4059.77,4135.86,3972.58,4134.68,4017.98,4102.43,3967.46,4190.81,4028.63,4110.88,4137.51,4037.33,4006.6,4043.22,4120.62,4179.56,4032.09,4030.67,4174.38,4153.72,4063.8,3968.4,4021.42,4172.43,4017.22,4143.69,4007.66,4013.95,4089.47,4026.67,3965.14,4147.02,3986.73,4012.61,4132.18,3973.43,4158.76,4141.79,4047.35,4184.02,4169.01,4159.47,4066.05,3973.77,4021.38,4129.95,4112.13,4045.5,4106.29,4155.86,4139.92,4174.45,4018.59,4133.05,4035.72,3978.01,4197.49,4072.95,0
4263.59,3964.1,4243.08,4091.28,4327.69,4611.79,4063.59,4606.67,4195.38,4231.28,4195.38,4272.82,4604.1,4348.72,4157.56,4131.56,4148.78,3969.94,4196.97,4102.16,4121.29,4001.72,4178.06,3986.89,4091.89,3965.15,3991.92,4169.61,4139.6,4122.77,4051.04,4136.48,4082.64,3980.64,3955.0,4158.56,4089.11,4030.22,4072.75,3989.73,4016.69,4120.45,4196.44,3951.74,4192.23,3961.11,4189.17,4103.75,4176.89,3980.56,4032.38,4046.94,4107.94,4009.76,3954.34,4000.87,4196.79,4110.22,4107.96,4186.11,3981.74,4065.43,3970.35,4163.32,3989.68,3990.31,3975.72,4120.68,4184.84,4097.86,4143.78,4186.51,4083.36,4197.47,4067.91,4116.2,4092.44,3999.83,4123.51,3970.26,4047.88,4047.88,4003.39,4065.53,1
4300.51,3993.33,4263.59,4106.67,4331.79,4622.05,4079.49,4610.77,4203.08,4229.23,4202.56,4285.13,4597.44,4380.51,3992.67,4129.01,4061.12,3979.85,4087.79,4191.49,4173.82,4116.1,3953.69,3951.96,3964.32,4050.01,4106.74,4106.74,4062.09,4010.31,4133.78,4029.2,4047.91,4109.35,4192.64,4056.62,3969.02,4034.47,4030.53,4015.26,4010.91,3969.44,4195.36,4156.07,4070.03,4039.93,4027.28,4116.62,4134.47,4098.85,4178.29,4093.34,4022.23,4146.93,4169.54,4068.63,4094.87,4133.13,4101.09,4094.88,3952.8,4139.87,3979.07,4188.36,4139.96,4038.67,4156.53,4000.27,3956.5,4084.31,4005.99,4179.55,4043.46,4024.18,4160.85,4064.24,4075.3,3986.46,4006.54,4047.0,4076.94,4072.12,4065.82,4165.26,0
4306.67,4022.56,4267.69,4136.92,4340.51,4618.46,4093.85,4616.92,4208.21,4241.03,4205.13,4280.51,4601.03,4347.18,4172.02,3984.07,3995.45,4102.01,4062.06,4121.95,4065.88,4118.19,3987.51,4030.48,4069.33,4055.56,3998.83,3979.63,4161.85,4188.83,4082.76,4097.03,3990.82,4193.53,4085.23,4135.17,4071.97,4114.49,4184.05,3979.38,4006.3,4189.71,4111.89,4123.36,3966.31,3954.89,4064.26,4045.25,4105.72,3951.12,4174.84,4146.32,4060.99,4198.0,4169.51,4093.67,4031.74,4180.25,4040.39,4189.05,4011.95,4043.73,4182.75,4109.35,4077.6,4196.18,4084.68,4104.2,4169.71,4095.36,4089.01,4068.3,4161.5,4032.34,4188.54,4114.55,3998.75,4148.15,4128.65,3981.64,4122.94,4028.6,4141.27,3961.37,1
4288.21,3987.18,4259.49,4120,4320,4617.44,4057.44,4598.46,4177.95,4193.33,4172.82,4265.64,4574.36,4339.49,4142.58,4011.7,4038.46,4172.21,4029.65,4099.46,4033.97,4073.55,4101.15,4181.49,4024.44,4015.82,3998.83,4109.5,4192.23,4130.92,4143.82,4150.81,4161.24,4111.25,4044.53,4076.59,3995.95,4050.44,4188.01,4161.08,3978.19,3976.4,4161.03,4084.07,4010.27,3959.61,3998.16,4169.4,4164.28,4011.37,4030.02,4041.19,4099.58,4028.33,4157.12,4135.83,3994.76,4088.97,4182.16,4091.36,4031.97,3981.18,4144.76,4141.74,4013.48,4137.01,4028.84,4085.97,4092.42,4012.88,4061.51,4091.1,3993.87,4082.17,4115.53,4055.28,3959.83,4051.42,4199.11,4034.34,4134.19,4053.46,4183.63,4135.82,1
4286.67,3993.33,4249.23,4110.77,4322.05,4606.67,4073.33,4589.74,4181.54,4201.03,4132.31,4269.23,4577.44,4340.51,4160.22,4168.31,4081.86,4059.05,3990.54,4026.7,4140.93,4054.51,4147.52,3981.16,4170.07,4096.99,4143.95,3981.77,4192.57,3962.49,4088.58,3983.97,4137.19,4173.61,4044.74,4114.46,4117.32,3982.94,3978.74,4009.54,4042.3,3997.32,3961.6,4198.94,4135.89,4005.38,3981.54,4162.62,4106.33,4016.92,4091.38,4085.06,4111.66,4160.51,4134.36,4047.99,4053.53,4040.71,4195.57,4100.75,3982.74,3951.99,4059.53,4122.18,4147.91,4120.7,4033.27,4141.85,4129.66,4088.34,4111.88,4197.64,4089.01,4145.57,4198.16,3990.59,4083.09,4099.74,4117.64,4172.17,4034.28,4137.73,4194.9,4187.01,0
4353.85,4070.26,4282.05,4140.51,4360,4624.1,4109.74,4608.72,4206.67,4225.13,4206.67,4287.18,4615.9,4392.82,4194.8,4134.61,4030.97,4001.5,4094.77,4148.63,3950.05,4159.16,3978.48,4005.57,4055.69,4157.32,4122.22,3965.43,4039.9,4184.36,4169.27,3973.07,4022.46,4000.46,4041.49,3960.93,4084.06,4001.67,4130.91,4193.62,4003.13,4093.81,4182.24,4046.01,4158.94,4033.74,4177.36,3990.41,4000.47,4197.73,4195.29,4035.17,4064.15,4033.88,3964.67,4130.38,4192.65,4135.36,4048.9,4134.36,4147.85,4116.67,4132.23,4018.06,3967.42,3955.13,4027.45,3998.13,4182.91,4189.62,3965.04,4050.53,4019.45,4194.35,4024.43,4101.5,4168.41,4079.25,4151.29,4123.82,4165.47,4039.96,4002.95,4194.29,1
4242.56,3966.15,4235.9,4095.38,4332.31,4626.67,4094.87,4612.82,4200,4213.33,4193.33,4260,4574.87,4328.72,3957.12,4101.8,4192.59,4157.35,4151.2,4024.54,4148.4,4125.14,4121.71,4085.5,4041.77,4124.3,4074.62,4137.69,4116.29,4059.69,4108.32,3982.16,4022.57,4132.67,4150.52,3999.16,4043.99,4058.93,4081.09,4036.13,3999.02,3965.85,4004.01,4109.62,4081.87,4048.15,4017.05,4025.18,4198.85,3967.42,4192.14,4016.85,4131.34,3969.05,4028.71,4015.96,4150.98,4076.78,4069.54,4038.91,4061.91,4193.63,4091.72,4054.63,4193.49,4132.5,4125.93,4097.42,4126.77,4077.22,4049.58,4045.53,3982.83,4190.02,4128.75,4138.96,4005.64,4066.41,4085.47,4067.11,3973.47,4105.3,4181.6,4154.35,0
4299.49,3994.36,4264.62,4113.85,4332.82,4628.21,4082.56,4625.64,4212.31,4245.64,4210.26,4288.72,4596.92,4372.82,4174.19,4168.23,4135.58,4026.78,3992.21,3955.89,3979.29,4103.17,3970.3,4056.06,4076.68,4030.48,4074.85,4138.4,4182.08,4052.67,4054.86,3975.34,3954.18,3969.38,3993.97,4018.99,4003.13,4141.6,4050.6,3991.41,4130.19,4160.38,3954.95,4145.83,4042.81,4074.57,4186.4,4178.18,4021.4,4195.67,3994.2,4170.21,4058.71,4195.6,3970.81,4133.6,4019.31,4063.92,3966.42,4093.58,3986.12,4024.94,4051.43,4118.19,4098.67,4072.96,4100.47,4123.3,3996.98,4069.89,4190.93,4059.06,4188.86,3981.77,4158.08,4150.69,3972.69,4098.01,3971.24,4110.3,4041.01,4011.58,4185.93,4155.56,0
4310.77,3995.38,4275.38,4125.64,4332.31,4614.87,4061.03,4606.67,4192.82,4215.9,4189.23,4290.26,4603.59,4361.03,4019.21,4095.6,3958.75,4012.65,4116.29,4172.12,4003.5,4147.51,4081.35,4078.36,4101.95,3990.66,3981.38,4030.05,3954.52,4114.22,3987.16,4084.21,4176.38,4138.99,4184.39,3957.32,4145.86,4076.78,4117.67,4173.8,4085.81,4033.7,3982.85,4061.45,4028.79,4042.94,3972.3,4157.34,4136.18,3964.04,4114.91,4138.34,4144.87,4030.59,4159.4,4081.5,3992.11,4103.37,4033.4,3958.9,4077.74,4195.76,4112.36,4020.44,4176.29,4065.02,4199.6,4172.17,4033.15,4075.6,4147.01,3952.17,3955.01,4145.35,3963.57,4078.63,4085.52,4036.72,3975.01,4134.65,3956.88,4003.23,4199.93,4144.23,1
4277.95,4006.67,4262.56,4121.54,4322.56,4615.9,4069.23,4593.33,4177.95,4215.38,4183.59,4268.21,4580.51,4336.41,4142.79,4050.42,4026.66,4144.09,4121.1,4005.75,4163.35,4005.18,4079.95,4003.09,4133.02,4009.72,4100.33,4146.0,4110.93,3950.45,4025.33,4049.04,4105.64,4139.54,4035.21,4116.39,4087.63,4157.11,4192.52,4119.64,4108.08,4010.32,3958.87,3959.6,4107.34,4074.18,4105.34,3994.41,4084.53,4197.19,3954.83,4005.66,4100.87,4067.9,4022.23,4126.3,4060.57,3964.7,4106.62,3978.53,4064.64,4180.87,4144.78,4032.43,3987.19,4191.71,3956.32,4101.28,4188.04,4043.4,4036.45,4097.6,4147.35,3982.39,4184.65,4052.11,4039.73,4004.85,4118.71,3987.5,4132.97,4187.64,3969.54,4003.43,0
4317.95,4036.92,4266.67,4124.62,4347.69,4617.44,4103.59,4609.74,4207.18,4222.56,4209.74,4287.18,4622.05,4367.69,4036.29,4029.56,4075.96,3959.26,4194.38,4153.45,4119.78,4082.59,4156.51,4080.83,4084.0,4098.61,3991.95,4158.23,4053.1,4102.4,4047.04,4154.91,4167.94,4178.4,4051.69,4039.51,4071.15,3970.09,3982.24,4093.9,4145.68,4083.02,4070.67,4091.02,4036.36,4160.18,4146.67,4106.02,4198.27,4111.17,4016.21,3994.22,4184.37,4021.68,4178.2,4029.74,4108.7,4049.51,3958.47,4136.17,4081.62,3988.36,3959.73,4092.4,4163.85,4093.66,4076.75,4044.72,4128.21,3954.82,4136.79,4035.46,4002.06,4024.65,4013.74,4001.03,3953.25,4052.7,3984.18,4197.13,3970.56,4047.89,4151.01,4130.93,1
4278.97,4018.97,4258.97,4112.82,4334.36,4606.15,4043.08,4607.69,4190.77,4221.03,4193.33,4269.74,4611.79,4346.15,4195.81,4088.1,4085.99,4148.6,3966.3,4150.06,3973.2,3979.34,4090.69,4198.08,4181.49,4141.62,4148.96,4167.44,4129.66,3972.64,4172.27,4038.63,4088.93,4059.27,4087.07,3968.61,3997.53,4031.84,4028.51,4051.31,4008.63,4137.48,4026.21,3981.63,4187.94,4044.57,4142.26,4068.27,4097.48,4148.8,3959.72,4063.14,4140.37,4179.48,4193.74,4133.65,4177.11,4042.44,3996.17,4170.75,4111.38,4046.3,4086.45,4002.11,4086.96,4135.19,3958.32,4048.72,4079.18,4018.54,4186.97,4042.4,4182.23,4025.77,4002.95,4079.62,4172.88,3959.78,4121.08,4050.58,4018.41,3970.51,4139.02,3985.81,1
4284.62,4009.23,4260,4106.67,4325.13,4618.46,4088.21,4605.13,4191.79,4214.36,4183.59,4267.69,4574.87,4353.85,4062.14,4118.04,4017.86,4122.04,3974.84,3979.58,3961.04,4035.3,4000.17,4074.36,4121.75,4191.35,4052.83,4050.14,4178.1,3960.13,4196.48,3986.19,4131.22,4046.98,4031.51,4042.12,3963.58,4074.63,4118.42,4118.11,4106.98,4031.69,3975.58,4048.97,4129.61,4005.26,4094.6,4159.98,4190.97,4157.19,4131.41,4051.25,3979.27,4116.68,3957.83,3957.41,4142.19,4110.4,4120.12,4155.26,4123.15,4064.21,4185.13,4061.7,3966.73,4179.41,3996.96,4084.39,4147.48,3976.21,4110.27,3978.11,4093.8,4021.87,4010.15,4121.15,4048.93,4177.64,4150.34,4167.83,3973.48,3991.67,4189.98,3966.74,0
4318.97,4007.18,4247.69,4114.87,4322.05,4603.08,4064.1,4591.79,4176.41,4208.21,4190.26,4269.74,4592.82,4384.1,4037.85,4026.58,4004.76,4017.24,4179.54,4150.53,4119.84,4147.54,4129.4,4021.31,4123.37,4012.78,4009.5,3994.06,4077.9,4144.31,3987.25,4137.11,4173.92,4106.11,4077.88,4099.11,4131.54,4008.4,4171.34,3975.94,4086.26,4186.36,4191.54,4185.66,3960.87,4118.53,3954.67,4001.38,4068.47,4040.25,4193.86,4066.09,3956.55,4160.69,3951.45,4001.84,4155.27,3972.84,4127.23,3962.79,3956.05,3967.71,4019.87,4008.68,4067.97,4181.21,4099.04,4071.93,3963.44,4196.74,4190.63,4062.44,4066.36,4086.33,4061.27,4153.54,4101.62,4179.75,3967.76,4197.78,3975.64,4118.04,4089.64,4117.77,1
4340,4041.03,4270.26,4140,4329.23,4602.56,4060,4578.46,4155.38,4206.67,4145.64,4284.62,4604.62,4392.31,4170.24,4099.24,4081.1,4171.67,3993.83,4099.75,4051.77,3972.26,4059.86,3960.97,4029.16,4033.27,4104.69,3978.26,4082.5,4189.74,4004.15,4149.65,3981.53,3951.81,4098.51,4005.72,4100.7,4010.14,4055.8,4066.97,4193.75,4053.88,4109.79,3991.16,4044.2,3997.49,3989.45,3966.17,4027.05,3977.52,4186.6,3958.08,4127.43,4148.96,4037.63,4152.81,4175.47,4064.05,4148.86,4053.16,4196.99,4112.24,4190.46,4192.04,4037.93,4091.81,4053.85,4108.34,4064.38,3982.65,4056.94,4077.97,4190.21,4158.09,3959.74,4119.52,4030.1,3978.86,4082.85,4175.66,4015.82,4123.53,4168.04,4052.37,0
4319.49,4004.1,4266.15,4118.46,4336.92,4615.9,4071.28,4600,4195.9,4253.85,4211.28,4284.62,4612.31,4379.49,4046.24,3979.36,4071.08,3998.08,4024.43,3994.15,3987.78,4167.45,3957.9,4105.19,4139.53,4057.19,4161.64,4095.2,4180.41,3987.6,4131.78,4093.71,4041.82,4052.25,4178.55,4173.08,3999.5,3999.82,3987.66,4121.79,4158.82,3964.05,4146.6,4012.04,4049.87,4079.7,3974.76,4021.67,3993.39,4143.08,4023.92,4181.74,4108.58,3998.31,4037.95,4184.92,4195.97,4022.17,3983.83,3981.11,4177.94,4087.23,3954.28,3961.87,4093.74,4196.17,4169.9,4162.39,4192.15,4050.28,4105.18,3978.68,4023.74,4166.57,4069.87,4148.72,4137.59,3952.45,4049.51,3981.25,4146.19,4183.31,4113.11,4128.35,0
4290.26,4039.49,4264.62,4160,4344.1,4618.46,4058.46,4601.54,4195.9,4212.31,4176.92,4270.26,4557.44,4325.64,4001.64,4195.61,4114.2,3967.18,4022.52,4171.27,4073.28,4036.07,4098.89,4148.79,4143.08,4117.61,4019.59,4054.13,4198.35,4119.05,4150.84,4095.3,4066.97,4042.55,4016.12,4102.25,4048.87,4141.13,4119.49,4007.9,4135.98,4076.02,3973.61,4161.87,4054.76,4160.56,3950.28,4169.45,4055.18,4039.96,3985.19,4153.93,4022.69,3954.28,4192.47,4040.01,4183.69,4059.16,4167.75,3983.1,4182.13,3977.72,4154.15,3984.92,4011.1,3956.93,3964.53,4178.75,4178.1,4192.46,4144.57,4177.5,4045.09,4122.57,4167.84,4133.37,4087.95,4113.27,4155.87,4051.35,4158.21,4059.88,4197.79,4176.54,1
4297.44,3996.41,4266.67,4112.82,4338.97,4625.64,4086.67,4621.54,4214.36,4245.64,4205.64,4284.62,4601.03,4375.38,4192.84,4175.72,4080.79,4031.27,3975.73,4079.97,4179.7,3975.02,4031.51,4090.41,4018.94,4092.16,3963.5,3954.56,3986.09,4100.6,4043.35,4046.67,4101.73,3965.87,4147.69,4032.19,4199.72,4145.48,4054.78,4130.95,4166.54,4182.41,4012.62,4166.92,4008.14,3977.37,4003.57,4146.54,4181.33,4114.18,3994.33,4149.69,4169.66,4021.88,3972.2,4020.94,3978.36,4069.71,4145.88,3978.27,4170.71,4150.97,4033.47,4142.88,4101.64,4147.97,3958.49,4159.18,4086.35,4182.02,4129.52,4126.12,4121.07,3973.9,4059.29,3980.97,4048.41,4086.79,4056.33,3962.19,3965.36,3966.86,3982.15,4101.47,0
4297.95,4021.03,4273.85,4117.95,4330.77,4624.1,4086.67,4614.36,4207.69,4238.97,4206.15,4289.74,4603.08,4377.44,3971.27,4067.39,4191.68,4025.58,4028.16,3960.47,4022.93,4042.98,4068.62,4075.72,4090.66,4128.54,4153.33,4035.07,4071.47,4077.12,4113.58,4156.7,4027.83,4084.8,4060.2,4073.42,4035.03,4128.5,4192.86,4110.52,3979.81,4145.85,4058.52,4060.09,4104.6,3972.61,3953.34,3986.88,4149.53,4184.32,4181.41,3997.98,4053.48,3986.29,3993.99,4102.69,3961.59,3978.92,4071.8,4197.77,4119.59,4174.07,4166.49,4067.29,4091.97,3956.37,4120.13,4112.56,4143.2,4021.59,4156.69,4184.54,3981.08,3967.99,4011.23,4033.61,3958.2,3962.16,4133.54,4064.31,3962.66,4081.16,4159.54,4028.84,0
